DATE,DEXCAUS,realizedVariance,jump,bipowerVariance
2003-02-14,-0.0005264889887985926,0.00028447152430472047,5.452617648070901e-06,0.00027901890665664957
2003-02-17,0.0,0.0002818354765815539,1.7678057552082e-05,0.0002641574190294719
2003-02-18,-0.0027026152701474047,0.00022730540627506862,5.7175663309332124e-05,0.0001701297429657365
2003-02-19,-0.0006602839460753947,0.00016889891128960886,6.129934791598081e-05,0.00010759956337362805
2003-02-20,-0.006161612232561782,0.00014521895672602055,4.691807805144171e-05,9.830087867457885e-05
2003-02-21,0.00033223695444981727,0.00018072318552268793,8.880058617619203e-05,9.19225993464959e-05
2003-02-24,-0.00720099124470415,0.00015398532763762462,9.156134753139781e-05,6.24239801062268e-05
2003-02-25,-0.0010712373814988035,0.00018968420732418676,0.00014389492209635653,4.578928522783022e-05
2003-02-26,0.0007365989551921913,0.0001803991431755115,0.00012849941413913083,5.189972903638066e-05
2003-02-27,0.0010035795175435246,0.00017954010408835011,0.00012664537063910731,5.28947334492428e-05
2003-02-28,-0.004960793172778087,0.00018052999476533894,0.0001278268029756294,5.2703191789709555e-05
2003-03-03,-0.0018161643575500188,0.00016222442689365843,0.0001097669621631119,5.245746473054652e-05
2003-03-04,-0.005265301755233843,0.00016490845484987295,9.93451378318097e-05,6.556331701806324e-05
2003-03-05,-0.003254019548136854,0.0001919095823705516,0.00011929422683949894,7.261535553105267e-05
2003-03-06,-0.0008831222339523956,0.00016686468351425355,7.227297625232956e-05,9.459170726192398e-05
2003-03-07,-0.0033357190806583797,0.00016736739773902842,6.826169776527247e-05,9.910569997375595e-05
2003-03-10,-0.0004092211215202798,0.00017849441952409682,7.476139282532714e-05,0.00010373302669876968
2003-03-11,0.004492248229756256,0.00017135775215196123,6.828359090198683e-05,0.0001030741612499744
2003-03-12,0.00020371439312642447,0.00019110207142026455,9.153092857652076e-05,9.957114284374379e-05
2003-03-13,0.008586064983794137,0.00015317810566977644,5.538507231914377e-05,9.779303335063267e-05
2003-03-14,-0.00222394538540391,0.00022678823618181015,0.00013000574383314808,9.678249234866207e-05
2003-03-17,0.0008766902136181603,0.00017987989435276367,6.522021834078447e-05,0.0001146596760119792
2003-03-18,-0.0031732126683997027,0.0001795009305558971,6.301812735024996e-05,0.00011648280320564714
2003-03-19,0.001081373449524113,0.00018902763117399925,6.933617979764951e-05,0.00011969145137634974
2003-03-20,-0.0010813734495240456,0.00018918982786330203,7.192859081082589e-05,0.00011726123705247615
2003-03-21,0.007880686055649382,0.00016574972749755588,6.080392196094927e-05,0.00010494580553660661
2003-03-24,-0.00673176557648021,0.00022455648723162744,0.00012124539170586034,0.00010331109552576709
2003-03-25,-0.0023668650102660568,0.0002421497524346428,8.241952286828344e-05,0.00015973022956635935
2003-03-26,-0.004002583275213683,0.00023716315919180772,5.691914109035297e-05,0.00018024401810145475
2003-03-27,-0.0025864430427449854,0.000252403927186727,6.190618009071998e-05,0.000190497747096007
2003-03-28,0.0004769529610397514,0.0002479665930150225,4.335146007582031e-05,0.0002046151329392022
2003-03-31,0.0010212766845111544,0.0002480266152157688,4.436136039405193e-05,0.00020366525482171685
2003-04-01,0.0023110396365252743,0.00022888932712434668,2.589642761070918e-05,0.0002029928995136375
2003-04-02,0.002237971840454424,0.00023418873177197066,3.023590938635879e-05,0.00020395282238561187
2003-04-03,-0.00013549217553419457,0.00016547673782470182,0.0,0.00018208278539478702
2003-04-04,-0.002713705871596273,0.00016054916287707344,0.0,0.00017949649518982815
2003-04-07,0.008321260341897688,0.00016714477670395572,0.0,0.00017570421809665182
2003-04-08,-0.011246731013566182,0.00022631887174270258,2.0533864530171994e-05,0.0002057850072125306
2003-04-09,6.813149380936379e-05,0.00035163846169687825,6.842149583061283e-07,0.0003509542467385721
2003-04-10,-0.007385153915757533,0.00035047373505999146,1.1702126085470939e-05,0.0003387716089745205
2003-04-11,-0.0035064837055628966,0.00034290902071171367,8.667925511216554e-05,0.00025622976559954813
2003-04-14,0.0009637891424828649,0.00030988778091240783,3.800857760950034e-05,0.0002718792033029075
2003-04-15,-0.001239328167440223,0.0003052146204467539,4.290794951807827e-05,0.00026230667092867565
2003-04-16,0.0033014680238499993,0.00029072988187834437,4.280856784704139e-05,0.000247921314031303
2003-04-17,-0.005025309167852242,0.00029493988537748447,4.252925013419051e-05,0.00025241063524329395
2003-04-18,0.0006898930939376467,0.00031996613348293963,4.225971371034002e-05,0.0002777064197725996
2003-04-21,0.0032361373647963316,0.00031939907989767647,3.995423596661477e-05,0.0002794448439310617
2003-04-22,-0.005099942135857441,0.0003245307607399165,4.9703198485135833e-05,0.00027482756225478066
2003-04-23,0.0026910487173133625,0.00034553165257034373,4.525579867603526e-05,0.00030027585389430847
2003-04-24,0.004606243749904106,0.0003527550376396666,3.149883187677512e-05,0.0003212562057628915
2003-04-25,-0.0030226031118456426,0.0003666083195656612,6.135197299061095e-05,0.00030525634657505024
2003-04-28,-0.0021350605582893716,0.0003065010754597609,0.00012638085177095,0.00018012022368881089
2003-04-29,-0.0030382567219312488,0.0001845706005558124,0.0,0.00018905363158766927
2003-04-30,-0.00861236049804394,0.00019379696256372413,0.0,0.00019845280639244647
2003-05-01,-0.010165895380174124,0.000213429217552563,1.4551290361255998e-05,0.000198877927191307
2003-05-02,0.002111784538158744,0.0003044792184558305,0.0,0.00033109632273800295
2003-05-05,-0.006136503121896686,0.00030800996288026894,0.0,0.000362942222800518
2003-05-06,-0.0034728409403266013,0.00034413069913870597,0.0,0.00037687105517458347
2003-05-07,-0.00533904097942032,0.0003452916322230105,0.0,0.0003842855307366384
2003-05-08,-0.004291852081541032,0.0003485432585704402,0.0,0.0004079648361241334
2003-05-09,-0.0014347204756602941,0.0003664873003792054,0.0,0.00044045170853941536
2003-05-12,-0.003235667032951452,0.00035807313817865335,0.0,0.00042419945610657487
2003-05-13,0.0009358241333725948,0.0003425332695376881,0.0,0.0004099336173867036
2003-05-14,-0.008091360428675488,0.0003361672931473367,0.0,0.00039521900837765565
2003-05-15,-0.002105798984601584,0.0003804199252505417,0.0,0.00038524326365990875
2003-05-16,-0.006197839665568736,0.00037571818504235176,0.0,0.0004018706735311403
2003-05-19,-0.004986078668340644,0.0004095729179748861,0.0,0.0004121822325911294
2003-05-20,-0.011682203098104152,0.0004252028945534072,5.580814541585695e-06,0.0004196220800118215
2003-05-21,0.0038598622743699013,0.00048750401043049386,0.00011391250220534142,0.00037359150822515244
2003-05-22,0.013320283786092405,0.00039905711832695227,0.0,0.0004106992377756387
2003-05-23,0.00757413860499461,0.0005720274445333821,0.0001009224667417849,0.0004711049777915972
2003-05-26,0.0,0.0005917383495760041,0.0,0.0005961067132633211
2003-05-27,-0.0021062578146575483,0.0005796777253791955,1.2696152270501196e-05,0.0005669815731086943
2003-05-28,0.008182225874082827,0.0005556086887810721,2.462093040379843e-05,0.0005309877583772736
2003-05-29,-0.00709222830949191,0.0006041375147457545,5.5751193506546116e-05,0.0005483863212392084
2003-05-30,-0.004148326606811392,0.0006523787942964341,2.0130898925332322e-05,0.0006322478953711018
2003-06-02,-0.0011675424560377012,0.0006591178667850845,0.0,0.0006737057093543174
2003-06-03,0.005243239509852043,0.0006596052553631324,0.0,0.0006694194099893772
2003-06-04,-0.01411719308923926,0.0006216267023340704,0.0,0.0006522709105024335
2003-06-05,-0.012676695944935056,0.0008164874536893858,6.844757284459155e-05,0.0007480398808447943
2003-06-06,0.010095097609064938,0.0009387728572496218,0.0,0.0009806064059015274
2003-06-09,0.0033179753941821937,0.0010158228724992885,0.0,0.0010901287649048832
2003-06-10,0.004700015995747282,0.0008903579639903329,0.0,0.0010719131673779206
2003-06-11,-0.00927431938283566,0.0008975495775735094,0.0,0.0010156473632065026
2003-06-12,-0.0022950222918190185,0.0008061326174463142,0.0,0.0009256403783595968
2003-06-13,-0.00968205969611819,0.0007540321691585909,0.0,0.0009590744164603916
2003-06-16,0.0026159437915629826,0.0008477744491177872,0.0,0.0009939783635223496
2003-06-17,-0.00029861888986365293,0.000850181289056598,0.0,0.001006692148287346
2003-06-18,-0.00336562151585741,0.0007833216420434709,0.0,0.0009167655606557105
2003-06-19,0.011915541634193734,0.0007443493478375147,0.0,0.0008721300616177187
2003-06-20,0.006052125639731122,0.0008691208666369396,0.0,0.0009275161136893392
2003-06-23,-0.0021362020572439863,0.0009043859360093798,0.0,0.0010311771263770775
2003-06-24,0.0039006489199513907,0.0008814577346810798,0.0,0.0009352151974784211
2003-06-25,-0.013756595907971104,0.0006973776559589331,3.0182393686543885e-05,0.0006671952622723892
2003-06-26,0.00845388794566512,0.0007259229668538076,0.00017545802804836525,0.0005504649388054423
2003-06-27,-0.0035508248582201344,0.000695480192515121,1.4951063992321126e-05,0.0006805291285227999
2003-06-30,0.0047316368035401285,0.0006970795889724766,0.0,0.0007031858832545627
2003-07-01,-0.00487986180937007,0.0006973778254528117,3.627080469931763e-05,0.0006611070207534941
2003-07-02,-0.009233125906311203,0.0006351778767165189,0.0,0.0006639422515878047
2003-07-03,0.0,0.0007151613633983679,1.534866503968531e-05,0.0006998126983586826
2003-07-04,0.0,0.0006214190834391716,0.0,0.00066002800260943
2003-07-07,0.008788319019297627,0.0006145759215185546,0.0,0.0006588009432800016
2003-07-08,0.015889697268317186,0.0006917212994621197,3.449906643333866e-05,0.000657222233028781
2003-07-09,0.0033515514068801692,0.000932876370552884,0.00011929624583200836,0.0008135801247208756
2003-07-10,0.00536816668161528,0.0008021291349496402,1.8173000276893217e-05,0.000783956134672747
2003-07-11,-0.004350354888914529,0.0007943181237121537,2.408853476223473e-06,0.0007919092702359302
2003-07-14,-0.0016726668384771336,0.0008086803521422829,0.0,0.0008155039755411458
2003-07-15,0.013590898129143932,0.000796263104498106,5.3617306829512805e-05,0.0007426457976685932
2003-07-16,-0.0038128171078453802,0.0007917316854796667,0.00019605536594412103,0.0005956763195355457
2003-07-17,0.007110311135201214,0.000734801038379683,0.00010487926437037888,0.0006299217740093041
2003-07-18,0.010040316480327612,0.0007727492056452954,0.00012663393152213245,0.0006461152741231629
2003-07-21,-0.0044024781750578714,0.0008511687738298182,0.0001291839737602885,0.0007219848000695297
2003-07-22,0.003835504382406881,0.0008467375366331306,0.00012609436048586912,0.0007206431761472615
2003-07-23,-0.008257450108597743,0.0007761980164987978,2.903080659259847e-05,0.0007471672099061994
2003-07-24,-0.001860199434600164,0.0008443834987947787,4.746683489149895e-05,0.0007969166639032797
2003-07-25,-0.010872411524966874,0.0008478438407312655,2.6798953530542363e-05,0.0008210448872007231
2003-07-28,0.001013024688658181,0.0008888186219145496,0.00025535646482356276,0.0006334621570909868
2003-07-29,0.0021673177100970157,0.000637362361655614,7.025239431423397e-05,0.0005671099673413801
2003-07-30,0.010409656438427685,0.0006308267308791538,8.852928261316286e-05,0.0005422974482659909
2003-07-31,0.005128946989351462,0.0007103704645236483,0.00016931771120311354,0.0005410527533205347
2003-08-01,-0.008133026210130857,0.0007177509740837233,0.00010426270478751355,0.0006134882692962097
2003-08-04,0.007493344607593991,0.0007810992750658576,0.00013779601020575283,0.0006433032648601048
2003-08-05,-0.0014229813856131415,0.0006525369765172475,0.0,0.0006576351464530828
2003-08-06,0.0010674258263118463,0.0006400242782431706,8.224688208073464e-06,0.0006317995900350971
2003-08-07,-0.009073759251064165,0.0005906071516984816,6.856043146477998e-05,0.0005220467202337016
2003-08-08,0.00014353380245683123,0.0005721323036196159,0.00010430430342444995,0.000467828000195166
2003-08-11,-0.0068407107443881,0.0005527710914902028,0.00010942133379141384,0.0004433497576987889
2003-08-12,0.0008666763506521735,0.0005848553211111272,0.00018971269455476134,0.00039514262655636584
2003-08-13,-0.0011557354652532356,0.0005174209667119261,0.00013709381119310338,0.0003803271555188227
2003-08-14,0.0072732830624503255,0.0005152963492410835,0.0001651649338021641,0.0003501314154389194
2003-08-15,-0.004602669038784066,0.00044998766337937763,0.00010395293206675303,0.0003460347313126246
2003-08-18,0.002879149761151262,0.00047014600664012807,7.497524504521314e-05,0.0003951707615949149
2003-08-19,0.006947705489175925,0.00047373824393076526,9.319043263589406e-05,0.0003805478112948712
2003-08-20,0.0012839719290160454,0.00041364790832899156,8.554441764669002e-05,0.00032810349068230154
2003-08-21,0.0027762964976272716,0.0003889903950239154,0.00011239834476332292,0.0002765920502605925
2003-08-22,0.002343168608563571,0.0003305521019319774,0.00014409058769312085,0.00018646151423885656
2003-08-25,-0.008189470730199473,0.00027989232765197723,9.99614919621449e-05,0.00017993083568983232
2003-08-26,-0.0037251995224684485,0.0003449348824689696,0.0001372474730417663,0.00020768740942720331
2003-08-27,0.006367397653321111,0.00035767259605649123,0.00011727830507948894,0.0002403942909770023
2003-08-28,-0.0035006286864650298,0.00031588324198573786,4.0275725622622796e-05,0.00027560751636311506
2003-08-29,-0.00884166346496335,0.00032811704123379205,1.90389627179302e-05,0.00030907807851586185
2003-09-01,0.0,0.00035949673057307296,1.1113089107684705e-05,0.00034838364146538825
2003-09-02,0.0018754964741556637,0.0003587456026762932,1.1935347145212072e-05,0.0003468102555310811
2003-09-03,-0.004333388263125844,0.0003609273652352194,2.7321209779192083e-05,0.0003336061554560273
2003-09-04,-0.0058800212971402525,0.00032680497256768945,3.3017342161456e-05,0.00029378763040623345
2003-09-05,-0.0015301106850644805,0.0003401950607419309,2.7198724695271057e-05,0.00031299633604665986
2003-09-08,-0.00029171528794961685,0.000334246796103342,3.853927460860298e-05,0.00029570752149473903
2003-09-09,-0.003068159321177556,0.00028606128234824027,3.665163527295681e-06,0.0002823961188209446
2003-09-10,-0.0006586892322907381,0.00029382630005386784,1.5623669882824812e-05,0.000278202630171043
2003-09-11,0.0036539064330085237,0.00028655234931586614,1.5393746817441215e-05,0.0002711586024984249
2003-09-12,-0.005779305745322019,0.00029441294240888945,4.961626368502623e-05,0.0002447966787238632
2003-09-15,0.0021986084342028576,0.0002607458864660077,3.069956646463675e-05,0.00023004632000137094
2003-09-16,0.0021937851577133916,0.0002517026540307565,3.895613654896141e-05,0.00021274651748179508
2003-09-17,-0.0016814713176941175,0.00021597159447344087,3.066158005187925e-05,0.00018531001442156163
2003-09-18,-0.0016843034262640929,0.00020654453906516696,6.405850706603798e-05,0.00014248603199912898
2003-09-19,-0.012909115939721516,0.00013120640426922425,0.0,0.00014693469668798154
2003-09-22,0.0003711539217903188,0.00029785167861439636,0.00011676336441238149,0.00018108831420201487
2003-09-23,0.006436123567340345,0.0002944719468234864,0.00011862378623523693,0.00017584816058824947
2003-09-24,-0.0013282174325739491,0.00031711737955856335,0.0001775414552015805,0.00013957592435698285
2003-09-25,-0.004885279886212251,0.0002843068906519337,0.0001454354871318572,0.00013887140352007653
2003-09-26,0.00518059181157716,0.00030583161151001527,0.00015746889544978598,0.00014836271606022929
2003-09-29,0.00036901731109913633,0.00033258504521897206,0.00014587351711175397,0.00018671152810721808
2003-09-30,-0.003326068331071481,0.0003233076173747342,0.00013676767590736465,0.00018653994146736953
2003-10-01,-0.0019267828697000567,0.00033393647641295505,0.000149249151031904,0.00018468732538105104
2003-10-02,-0.0069225033598468945,0.00032429793641874363,0.00016271456035848477,0.00016158337606025886
2003-10-03,0.0022383057916162672,0.000338818614287923,0.00017624291822581647,0.00016257569606210653
2003-10-06,-0.0003727032207431666,0.000338994748057758,0.00015965644851482675,0.00017933829954293125
2003-10-07,-0.00883636122497018,0.0003343209624303067,0.0001594666000288792,0.0001748543624014275
2003-10-08,0.002779135750510118,0.0004095748963362353,0.00023399603179607574,0.00017557886454015953
2003-10-09,0.005162170592598268,0.0004144616138242737,0.00023446161865074531,0.0001799999951735284
2003-10-10,-0.014355212503857451,0.0002744643447061879,7.945522752453684e-05,0.00019500911718165105
2003-10-13,0.0,0.0004803987155034329,0.00017273952610040205,0.00030765918940303086
2003-10-14,0.0018151570556338373,0.0004389750289293591,0.00014474390426982408,0.000294231124659535
2003-10-15,0.0006798353549596585,0.00044050566251778304,0.00015646698583035318,0.00028403867668742985
2003-10-16,-0.006135220910899952,0.00041710187906100624,0.00017087954751318169,0.00024622233154782456
2003-10-17,-0.001292431852082834,0.0004279042831683699,0.0001781331896694278,0.0002497710934989421
2003-10-20,0.004175371410480592,0.0004294384894847573,0.0001691399533526353,0.000260298536132122
2003-10-21,-0.003034903695154047,0.0004358094853572593,0.00017710095400116677,0.00025870853135609255
2003-10-22,-0.008930334509025119,0.00044130763356914945,0.00018364574071818521,0.00025766189285096424
2003-10-23,0.003367779685197485,0.00047313745524514285,0.00019724171804717762,0.00027589573719796523
2003-10-24,-0.001146832955696492,0.00047946938243638876,0.00015764171438553508,0.0003218276680508537
2003-10-27,0.0026739005197614013,0.000480645700573908,0.00015792434296610364,0.00032272135760780436
2003-10-28,7.629219915964434e-05,0.0004097141648653318,0.00012075068139407081,0.000288963483471261
2003-10-29,-0.0007631840407062701,0.0004019963898452211,0.00013524769722241241,0.0002667486926228087
2003-10-30,-0.002216533180963054,0.0003759308344981234,0.00022549306098753024,0.00015043777351059315
2003-10-31,0.00959495634038852,0.0001747717278095283,2.167675949784408e-05,0.00015309496831168422
2003-11-03,0.009653895022787599,0.00026683491498349015,8.033297437613052e-05,0.00018650194060735963
2003-11-04,-0.00015012760874913615,0.000356737808957876,2.667341979944337e-05,0.0003300643891584326
2003-11-05,-0.000675853290473076,0.00035629817114693165,3.0508898830550028e-05,0.0003257892723163816
2003-11-06,0.0037489734244329823,0.0003191140131916309,5.620762812073399e-06,0.0003134932503795575
2003-11-07,-0.00939891877165175,0.0003314984348364573,2.2501788402667824e-05,0.0003089966464337895
2003-11-10,-0.009793207895065723,0.0004024043824971063,5.79635862734011e-05,0.0003444407962237052
2003-11-11,0.0,0.0004891006629342242,4.2647860269535336e-05,0.0004464528026646889
2003-11-12,-0.00773505675496441,0.00040934978849113934,1.0139312324829186e-05,0.00039921047616631015
2003-11-13,-0.0005383166200668819,0.000457838951485631,6.469533170385614e-05,0.0003931436197817749
2003-11-14,0.0026119704486517454,0.0004568135104407997,6.194611075196918e-05,0.0003948673996888305
2003-11-17,0.008327969589682562,0.00045648615607584944,5.9730550263329774e-05,0.00039675560581251966
2003-11-18,-0.009018709860440476,0.0005258354130628744,9.500266039075934e-05,0.00043083275267211503
2003-11-19,0.0011509688590763997,0.0006065900907296918,6.043588262511553e-05,0.0005461542081045763
2003-11-20,-0.0006904223357380448,0.0006030018007019453,7.394929972698121e-05,0.0005290525009749641
2003-11-21,0.0008437848082417178,0.0005114152965296694,0.000126615378707701,0.0003847999178219684
2003-11-24,0.012799199563223411,0.00041892958022128574,3.54911474400605e-05,0.00038343843278122524
2003-11-25,-0.005693695396730814,0.0005827265513815953,0.0001824832589728547,0.0004002432924087406
2003-11-26,-0.00687550454881131,0.0006146879409821058,0.0001039532836121926,0.0005107346573699132
2003-11-27,0.0,0.0006479057020457261,0.0001310280813620942,0.0005168776206836319
2003-11-28,-0.005534643999816479,0.0005595660279696183,0.0001872732435019666,0.00037229278446765173
2003-12-01,0.003846750396690966,0.0004942913912983453,0.00012199860683069356,0.00037229278446765173
2003-12-02,-0.0026911707449667056,0.0005090888799127874,0.00010335322275103353,0.00040573565716175384
2003-12-03,0.0009235032209371943,0.0004565001768888316,4.1043878315970674e-05,0.0004154562985728609
2003-12-04,0.009569451016150672,0.0004570632503044727,3.991168904220107e-05,0.0004171515612622716
2003-12-05,-0.006113889888995747,0.0005418152534303498,0.0001449505135802921,0.0003968647398500577
2003-12-08,-0.005997250021944595,0.0005098398255184367,0.00013905183094962606,0.00037078799456881064
2003-12-09,0.009593688072186914,0.00046446970579734485,5.2391331611865944e-05,0.0004120783741854789
2003-12-10,-0.001069927499849712,0.0005551838273092027,5.3976755184626164e-05,0.0005012070721245765
2003-12-11,0.014725123749059077,0.0005558518891624515,3.943639399559451e-05,0.000516415495166857
2003-12-12,-0.009234794264369815,0.0007719691857849356,0.000247770324621954,0.0005241988611629816
2003-12-15,-0.0015982346718002155,0.0006934311014309548,7.010125589675001e-05,0.0006233298455342048
2003-12-16,0.004256295853276791,0.0006635672882263455,7.854548978407079e-05,0.0005850217984422747
2003-12-17,0.004917732626981105,0.0006344107798162417,3.8703545731828934e-05,0.0005957072340844128
2003-12-18,0.003390472262751986,0.0006585948740067162,3.0008791516605393e-05,0.0006285860824901108
2003-12-19,0.008239746992939518,0.0006394578919665022,1.8124110040756568e-05,0.0006213337819257457
2003-12-22,-0.00636110657567946,0.0006925538338597159,4.359858577137265e-05,0.0006489552480883433
2003-12-23,-0.005722045427243254,0.0007257751107483037,0.0,0.0007273829157398993
2003-12-24,-0.010245602469327708,0.0007576640564206579,0.0,0.0007706758248731773
2003-12-25,0.0,0.0007710620336296445,1.9891807958238254e-07,0.0007708631155500621
2003-12-26,-0.0032090492086630745,0.0007336823840548802,2.0414913287549385e-05,0.0007132674707673308
2003-12-29,0.0027512436154391133,0.0007080133730527868,8.512284076394184e-05,0.0006228905322888449
2003-12-30,-0.005126450647133087,0.00062354386365786,2.9084836730496706e-06,0.0006206353799848104
2003-12-31,-0.008706091432260846,0.0006486796150404166,3.06371489057068e-05,0.0006180424661347098
2004-01-01,0.0,0.0005076463736421985,3.309951390892922e-05,0.0004745468597332693
2004-01-02,-0.0017813581754278658,0.0004223649485369609,0.0,0.0004513628980957479
2004-01-05,-0.007547792903584557,0.00042298383141998027,0.0,0.00044067746245360974
2004-01-06,0.0016388968432098185,0.0004618369547447605,3.291847735167842e-05,0.00042891847739308207
2004-01-07,0.004667816161700645,0.0004403388434169691,1.8180102826467683e-05,0.0004221587405905014
2004-01-08,-0.007322615878201093,0.00045063204897191226,6.033936931777641e-05,0.00039029267965413585
2004-01-09,-0.007849333864454982,0.00043635932176393916,7.470741769979237e-05,0.0003616519040641468
2004-01-12,0.003539826705124208,0.0004575076870124665,6.274478497036979e-05,0.0003947629020420967
2004-01-13,-0.0004712535431229951,0.00043729625624334154,9.097753150576009e-05,0.00034631872473758144
2004-01-14,0.01070531810051124,0.0003325459661857535,0.0,0.0003489390578614292
2004-01-15,0.009591657693699495,0.0004471498018188871,9.028620358956661e-05,0.0003568635982293205
2004-01-16,-0.0011554016305557627,0.0005288517023083707,2.456435972020461e-05,0.0005042873425881661
2004-01-19,0.0,0.0005226173138047671,2.307675698248594e-05,0.0004995405568222811
2004-01-20,-0.008824952768002705,0.0004963368175672758,6.690301833269896e-05,0.00042943379923457686
2004-01-21,0.01213353886624597,0.0004984205808978688,6.898678166329197e-05,0.00042943379923457686
2004-01-22,-0.0036940168218431483,0.0006456433463165704,4.801196345193394e-05,0.0005976313828646364
2004-01-23,0.011117614990484519,0.0006561158696474668,9.198907780978184e-06,0.0006469169618664886
2004-01-26,0.001143074995867717,0.0007227480550087114,3.075143323155228e-05,0.0006919966217771591
2004-01-27,-0.006264822995992086,0.0007213686925922064,2.1426671132595198e-05,0.0006999420214596112
2004-01-28,0.012944671729548468,0.0007388281920438838,8.1328242594465e-05,0.0006574999494494188
2004-01-29,0.009187503439216621,0.0008527720149299724,0.00015817233756942124,0.0006945996773605512
2004-01-30,-0.0056380528977746786,0.0008755701922599098,3.780195752804119e-05,0.0008377682347318686
2004-02-02,0.009005689382612855,0.0008948274596357048,0.0,0.0009165145707520656
2004-02-03,-0.0008221533405290555,0.0009757078209899048,0.0,0.0009883465119198782
2004-02-04,-0.0032953894411694848,0.0008617799214721142,2.309525363579346e-05,0.0008386846678363208
2004-02-05,-0.0009006305021865815,0.0007806396157279808,0.0,0.0008255325449129428
2004-02-06,-0.0015780578138618396,0.0007801157981015589,0.0,0.0008301945557019938
2004-02-09,0.0005262960160576989,0.0007826060645654493,0.0,0.0008324270452712264
2004-02-10,-0.0011281165412559578,0.0007050032607044888,3.946921259492613e-05,0.0006655340481095626
2004-02-11,-0.008387852857742467,0.0005590531422164425,0.0,0.0005960612240491257
2004-02-12,0.0007585527178563061,0.0006157634574995209,6.934910684492084e-05,0.0005464143506546
2004-02-13,-0.0030376694075115985,0.000492737496648642,0.0,0.0005364466440226048
2004-02-16,0.0,0.0005006583116317959,0.0,0.0005288173960066723
2004-02-17,-0.0030469249654048155,0.00046141030446068457,5.9978328522334256e-05,0.0004014319759383503
2004-02-18,0.005629531793959946,0.0003031295300197204,8.851112977736268e-05,0.00021461840024235773
2004-02-19,0.007632759519838122,0.0002504109387933091,9.021571377433794e-05,0.00016019522501897117
2004-02-20,0.011899111397407769,0.00027688231620288316,0.00012894824150679727,0.0001479340746960859
2004-02-23,-0.005894439748850238,0.00033736872699469665,5.8400396362352346e-05,0.0002789683306323443
2004-02-24,-0.006004671648557578,0.00037143721083217926,0.0,0.000384885995596954
2004-02-25,0.0065283689634855115,0.0003966337008701991,0.0,0.00043582102527119456
2004-02-26,0.004700974967024376,0.0004384421668921312,0.0,0.0004951648701607201
2004-02-27,-0.0020865943929534777,0.0004580510660688306,0.0,0.0005420675502663885
2004-03-01,-0.0007462686913506717,0.0004621279547330172,0.0,0.0005565429171435815
2004-03-02,0.0031305928967006133,0.00046141222476205214,0.0,0.0005441252766137697
2004-03-03,0.0031950095908882983,0.000400856761083786,0.0,0.0005378006770760065
2004-03-04,-0.01149009134381563,0.00041048944514388697,0.0,0.0005498927330868958
2004-03-05,-0.010182235273562717,0.000533284208803782,0.0,0.0006075581617102419
2004-03-08,0.0033300568122818066,0.0006369621239699668,0.0,0.0007913331848176061
2004-03-09,-0.003557510469579933,0.0006387676505981841,0.0,0.0008176513447266464
2004-03-10,0.006575241918517758,0.0006197319031201492,0.0,0.000768764785167166
2004-03-11,-0.0035467720084560754,0.0006047066915195027,0.0,0.0006628435323913474
2004-03-12,0.011798881852769463,0.00047569743115155085,0.0,0.0005893024435914551
2004-03-15,-0.004717872981328112,0.0005801666241743378,0.0,0.0005994399996689701
2004-03-16,0.0008253611423335135,0.0005663688680352923,0.0,0.0006253030259074833
2004-03-17,0.006429447985499522,0.0005244304877271656,0.0,0.0005832123601715797
2004-03-18,-0.009659740393666863,0.0005436691234848196,0.0,0.0005761399887669382
2004-03-19,0.0015037596818662804,0.000632625831797154,0.0,0.0006712511382719518
2004-03-22,-0.002256488358732393,0.0006343302080182704,0.0,0.0006903986187716315
2004-03-23,0.0030075210639553224,0.0006296213358464929,0.0,0.0006800171345631158
2004-03-24,0.004868011860072795,0.0006284584325107597,0.0,0.0006330118151038616
2004-03-25,-0.006145103270547203,0.000520133772891342,4.789950446663845e-05,0.0004722342684247035
2004-03-26,-0.00822739290108959,0.0004542181519308472,0.0,0.00046596210015739084
2004-03-29,-0.007378984453413139,0.0005108188675067221,0.0,0.000526769930405274
2004-03-30,-0.001298850318213246,0.0005526123983292642,0.0,0.000585389398357593
2004-03-31,0.0015278841780531714,0.0005110656041913536,0.0,0.0005638118598074895
2004-04-01,7.633296442773982e-05,0.0005008204425729312,0.0,0.0005011944973473604
2004-04-02,0.0029724498849308693,0.0003616126563187771,0.0,0.0004139383353719563
2004-04-05,0.0009128252573594598,0.0003481897891692568,0.0,0.00040817814179787675
2004-04-06,-0.004343360354148797,0.00034834181810445604,0.0,0.00040410461264398125
2004-04-07,0.002669210355029443,0.00032586879587220374,1.3093532244825299e-05,0.00031277526362737844
2004-04-08,0.00985229644301164,0.00023968289531856092,0.0,0.0003081687687686549
2004-04-09,0.002410365734631389,0.00033448934733873415,0.0,0.0003441472860315762
2004-04-12,0.00637446382110141,0.0003352074706003245,0.0,0.00037078987902099873
2004-04-13,-0.001047120514525356,0.00036679607665672027,0.0,0.00037192735698462527
2004-04-14,0.006117595921904051,0.00034419499855885076,8.77232580637422e-06,0.00033542267275247654
2004-04-15,0.0029706668708653424,0.00034385768421685785,7.778931171012791e-05,0.00026606837250672994
2004-04-16,-0.0029706668708652773,0.00028499255192561537,8.574030204185678e-05,0.0001992522498837586
